CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
14233,44,5,1447.51,3,3,3,333
14234,22,4,775.46,3,3,3,333
14235,10,6,3093.86,4,4,4,444
14236,81,2,490.86,2,2,2,222
14237,373,1,161.0,1,1,1,111
14238,326,1,146.85,1,1,1,111
14239,43,13,2323.5,3,4,4,344
14240,30,2,890.34,3,2,3,323
14241,184,1,213.70000000000002,1,1,1,111
14242,235,2,280.55,1,2,1,121
14243,9,14,2535.88,4,4,4,444
14245,176,5,1677.48,1,3,4,134
14246,111,3,1474.06,2,3,3,233
14247,278,1,136.76999999999998,1,1,1,111
14248,318,1,302.58,1,1,2,112
14250,7,3,1904.05,4,3,4,434
14251,2,5,2879.7000000000003,4,3,4,434
14256,254,3,935.0600000000001,1,3,3,133
14257,51,6,3087.27,2,4,4,244
14258,9,10,12650.08,4,4,4,444
14259,142,1,120.0,2,1,1,211
14261,51,2,1163.45,2,2,3,223
14262,8,8,2618.23,4,4,4,444
14264,155,3,319.47,1,3,2,132
14265,109,2,530.18,2,2,2,222
14267,151,7,1279.09,1,4,3,143
14270,332,1,492.65000000000003,1,1,2,112
14271,226,1,112.32,1,1,1,111
14272,74,2,437.96,2,2,2,222
14273,51,4,559.97,2,3,2,232
14276,88,5,1019.39,2,3,3,233
14277,15,4,3957.0,4,3,4,434
14280,197,1,134.04,1,1,1,111
14282,3,15,3729.34,4,4,4,444
14284,31,3,578.45,3,3,2,332
14285,21,4,1910.01,3,3,4,334
14286,24,5,4595.81,3,3,4,334
14287,8,4,151.23000000000002,4,3,1,431
14288,212,2,413.85,1,2,2,122
14289,9,6,911.26,4,4,3,443
14290,11,6,2307.4500000000003,4,4,4,444
14291,2,12,3873.3,4,4,4,444
14292,8,14,4819.33,4,4,4,444
14293,3,4,1046.56,4,3,3,433
14295,40,2,154.70000000000002,3,2,1,321
14297,18,6,1284.06,3,4,3,343
14298,3,45,50862.44,4,4,4,444
14299,8,18,2855.35,4,4,4,444
14300,19,1,43.2,3,1,1,311
14301,108,2,632.04,2,2,2,222
14304,223,2,197.1,1,2,1,121
14305,71,5,1803.76,2,3,4,234
14306,51,3,2083.42,2,3,4,234
14307,89,6,2995.72,2,4,4,244
14309,8,10,2319.68,4,4,4,444
14311,225,2,229.71,1,2,1,121
14312,47,6,1611.59,3,4,3,343
14314,107,1,120.0,2,1,1,211
14315,21,7,2456.98,3,4,4,344
14317,65,1,508.58000000000004,2,1,2,212
14320,207,3,343.11,1,3,2,132
14321,11,5,1530.75,4,3,3,433
14323,115,4,574.26,2,3,2,232
14326,235,2,166.85,1,2,1,121
14327,163,1,311.65,1,1,2,112
14329,9,14,4928.74,4,4,4,444
14331,124,2,462.65999999999997,2,2,2,222
14332,23,3,866.31,3,3,3,333
14333,64,2,351.45,2,2,2,222
14334,17,9,2539.46,4,4,4,444
14335,16,2,468.26,4,2,2,422
14336,17,4,1614.91,4,3,4,434
14338,158,4,554.22,1,3,2,132
14339,235,4,289.90999999999997,1,3,1,131
14340,219,1,134.7,1,1,1,111
14341,45,9,2166.38,3,4,4,344
14342,21,6,607.71,3,4,2,342
14344,127,8,889.9300000000001,2,4,3,243
14345,39,1,108.97999999999999,3,1,1,311
14346,121,2,1021.58,2,2,3,223
14348,260,1,409.57,1,1,2,112
14349,10,1,133.5,4,1,1,411
14350,271,2,258.7,1,2,1,121
14351,165,1,51.0,1,1,1,111
14352,157,4,1078.96,1,3,3,133
14353,215,1,90.6,1,1,1,111
14354,6,2,163.62,4,2,1,421
14355,366,1,174.4,1,1,1,111
14356,60,4,666.9399999999999,2,3,3,233
14357,43,1,225.77,3,1,1,311
14359,19,6,882.58,3,4,3,343
14360,32,4,2128.23,3,3,4,334
14362,22,1,161.2,3,1,1,311
14364,109,8,3717.35,2,4,4,244
14367,8,19,9167.82,4,4,4,444
14368,320,1,155.0,1,1,1,111
14371,295,1,100.5,1,1,1,111
14373,358,1,76.55,1,1,1,111
14375,185,1,257.68,1,1,1,111
14377,191,2,617.05,1,2,2,122
14379,44,2,348.1,3,2,2,322
14381,52,1,202.68,2,1,1,211
14382,26,1,626.0699999999999,3,1,2,312
14383,38,3,1247.69,3,3,3,333
14385,9,3,202.11,4,3,1,431
14386,297,1,142.4,1,1,1,111
14387,33,3,1770.56,3,3,4,334
14388,9,10,3172.04,4,4,4,444
14389,9,5,999.72,4,3,3,433
14390,10,13,4592.47,4,4,4,444
14393,218,1,67.95,1,1,1,111
14395,2,12,3471.91,4,4,4,444
14396,65,2,487.99,2,2,2,222
14397,1,23,2556.68,4,4,4,444
14400,141,2,559.7,2,2,2,222
14401,4,14,4039.98,4,4,4,444
14403,130,5,1426.31,2,3,3,233
14404,34,7,1434.72,3,4,3,343
14406,119,1,156.75,2,1,1,211
14407,107,9,2111.08,2,4,4,244
14408,11,7,2606.53,4,4,4,444
14409,71,7,1908.25,2,4,4,244
14410,16,15,576.3,4,4,2,442
14411,311,1,1063.0,1,1,3,113
14412,35,3,761.3299999999999,3,3,3,333
14413,362,1,122.7,1,1,1,111
14414,92,8,1485.1299999999999,2,4,3,243
14415,1,18,5811.56,4,4,4,444
14416,22,2,490.22,3,2,2,322
14418,4,3,1937.25,4,3,4,434
14419,11,6,1058.06,4,4,3,443
14420,85,2,385.87,2,2,2,222
14421,57,2,813.11,2,2,3,223
14422,1,6,4263.64,4,4,4,444
14423,218,1,265.2,1,1,1,111
14424,18,1,322.08,3,1,2,312
14426,19,16,3918.9,3,4,4,344
14427,50,2,363.34000000000003,3,2,2,322
14428,7,7,1230.14,4,4,3,443
14431,299,2,397.76,1,2,2,122
14432,10,6,2255.51,4,4,4,444
14434,22,6,1372.8,3,4,3,343
14436,99,1,89.06,2,1,1,211
14437,143,2,-43.400000000000006,2,2,1,221
14438,306,1,131.9,1,1,1,111
14439,320,1,2661.24,1,1,4,114
14440,8,5,2357.6800000000003,4,3,4,434
14441,1,10,1545.14,4,4,3,443
14442,2,5,1544.62,4,3,3,433
14443,54,7,1400.88,2,4,3,243
14446,1,4,1039.58,4,3,3,433
14447,19,5,1163.23,3,3,3,333
14448,9,2,375.35,4,2,2,422
14449,19,4,907.1,3,3,3,333
14450,181,3,483.25,1,3,2,132
14451,60,2,662.59,2,2,3,223
14452,11,2,264.44,4,2,1,421
14453,190,1,119.93,1,1,1,111
14456,5,14,3047.63,4,4,4,444
14457,311,1,113.64,1,1,1,111
14459,155,1,1837.92,1,1,4,114
14460,110,4,383.34,2,3,2,232
14461,148,3,2103.06,1,3,4,134
14462,64,15,1965.9,2,4,4,244
14463,98,3,529.62,2,3,2,232
14465,247,3,1058.6200000000001,1,3,3,133
14466,29,7,2272.4,3,4,4,344
14467,18,4,598.76,3,3,2,332
14470,12,2,461.19,4,2,2,422
14472,104,8,1936.84,2,4,4,244
14473,74,2,234.34000000000003,2,2,1,221
14474,43,2,537.71,3,2,2,322
14475,72,6,799.82,2,4,3,243
14476,257,1,215.7,1,1,1,111
14477,20,5,1307.81,3,3,3,333
14479,254,2,316.25,1,2,2,122
14480,11,1,279.05,4,1,1,411
14481,165,2,636.51,1,2,2,122
14482,18,6,2068.15,3,4,4,344
14483,150,2,129.2,1,2,1,121
14484,50,1,321.92,3,1,2,312
14485,39,1,165.75,3,1,1,311
14487,27,7,1183.58,3,4,3,343
14488,51,2,1047.43,2,2,3,223
14489,207,1,463.38,1,1,2,112
14491,175,2,340.93,1,2,2,122
14493,7,7,2362.84,4,4,4,444
14494,26,1,139.56,3,1,1,311
14495,51,2,123.8,2,2,1,221
14496,312,2,538.8100000000001,1,2,2,122
14497,301,2,457.47,1,2,2,122
14498,43,5,1957.32,3,3,4,334
14499,26,3,815.32,3,3,3,333
14500,88,3,356.85,2,3,2,232
14501,64,3,190.31,2,3,1,231
14502,20,14,2351.02,3,4,4,344
14503,3,6,3543.26,4,4,4,444
14504,47,4,673.26,3,3,3,333
14505,17,11,5818.7,4,4,4,444
14506,17,5,2012.17,4,3,4,434
14507,24,7,1368.18,3,4,3,343
14508,22,2,276.42,3,2,1,321
14511,11,6,1267.4099999999999,4,4,3,443
14512,188,2,275.28,1,2,1,121
14513,101,4,438.49,2,3,2,232
14514,61,3,1055.35,2,3,3,233
14515,18,6,2102.09,3,4,4,344
14517,33,2,330.45,3,2,2,322
14518,64,1,174.37,2,1,1,211
14520,2,2,270.6,4,2,1,421
14522,24,4,974.54,3,3,3,333
14523,108,1,241.09,2,1,1,211
14524,32,9,1867.68,3,4,4,344
14525,9,13,4221.37,4,4,4,444
14527,3,86,7711.38,4,4,4,444
14528,37,1,364.21999999999997,3,1,2,312
14529,60,3,620.04,2,3,2,232
14530,26,6,2925.91,3,4,4,344
14532,236,4,932.85,1,3,3,133
14533,25,9,1812.6200000000001,3,4,4,344
14534,3,25,4075.35,4,4,4,444
14535,59,4,2841.09,2,3,4,234
14536,260,1,171.8,1,1,1,111
14537,58,1,355.56,2,1,2,212
14538,65,2,388.25,2,2,2,222
14539,16,2,537.48,4,2,2,422
14540,10,3,996.26,4,3,3,433
14541,59,8,1461.65,2,4,3,243
14542,186,1,103.25,1,1,1,111
14543,4,21,2916.17,4,4,4,444
14544,24,2,2024.45,3,2,4,324
14546,4,9,2487.02,4,4,4,444
14547,4,9,3986.7400000000002,4,4,4,444
14548,151,2,652.8,1,2,3,123
14549,311,1,289.24,1,1,1,111
14550,11,2,765.62,4,2,3,423
14551,18,2,186.23,3,2,1,321
14552,152,1,165.07,1,1,1,111
14553,19,5,859.27,3,3,3,333
14554,10,4,2381.04,4,3,4,434
14555,57,2,324.14,2,2,2,222
14557,64,2,0.0,2,2,1,221
14560,7,24,2174.18,4,4,4,444
14561,76,3,1080.76,2,3,3,233
14562,4,22,4709.22,4,4,4,444
14565,96,6,3073.77,2,4,4,244
14566,111,1,1432.0,2,1,3,213
14567,35,3,1524.46,3,3,3,333
14569,1,1,227.39,4,1,1,411
14570,281,2,218.06,1,2,1,121
14572,3,10,2803.69,4,4,4,444
14573,180,13,1603.72,1,4,3,143
14576,372,1,35.400000000000006,1,1,1,111
14577,13,4,859.71,4,3,3,433
14578,3,1,168.63,4,1,1,411
14581,17,1,138.6,4,1,1,411
14582,41,1,114.11,3,1,1,311
14583,6,5,1052.55,4,3,3,433
14584,169,5,1029.26,1,3,3,133
14585,50,1,157.05,3,1,1,311
14586,227,3,134.16,1,3,1,131
14587,19,10,1598.24,3,4,3,343
14589,372,1,39.75,1,1,1,111
14591,15,4,1447.14,4,3,3,433
14592,35,3,570.46,3,3,2,332
14593,22,3,617.99,3,3,2,332
14594,7,2,379.83,4,2,2,422
14595,20,6,1740.6,3,4,4,344
14597,11,2,883.15,4,2,3,423
14598,44,1,221.97,3,1,1,311
14600,306,1,393.33000000000004,1,1,2,112
14601,11,1,213.96,4,1,1,411
14603,275,1,660.0,1,1,3,113
14606,1,128,11713.85,4,4,4,444
14607,16,17,11341.1,4,4,4,444
14608,4,4,1785.15,4,3,4,434
14609,72,4,601.56,2,3,2,232
14616,243,3,406.08000000000004,1,3,2,132
14618,9,4,538.59,4,3,2,432
14619,239,2,379.51,1,2,2,122
14620,204,3,393.28000000000003,1,3,2,132
14621,1,6,1765.76,4,4,4,444
14622,185,1,320.58000000000004,1,1,2,112
14623,32,6,869.35,3,4,3,343
14624,57,2,225.85,2,2,1,221
14625,185,5,848.48,1,3,3,133
14626,9,7,2757.07,4,4,4,444
14627,312,1,-21.85,1,1,1,111
14628,91,2,671.96,2,2,3,223
14629,4,3,939.21,4,3,3,433
14631,51,3,1006.98,2,3,3,233
14632,263,1,114.56,1,1,1,111
14633,266,1,344.90000000000003,1,1,2,112
14636,36,2,609.85,3,2,2,322
14638,51,1,443.6,2,1,2,212
14639,52,8,2952.34,2,4,4,244
14640,16,8,2042.15,4,4,4,444
14641,22,1,110.46,3,1,1,311
14642,59,1,96.12,2,1,1,211
14643,170,3,668.61,1,3,3,133
14644,9,4,780.46,4,3,3,433
14645,157,2,597.09,1,2,2,122
14646,2,77,279489.02,4,4,4,444
14647,201,1,243.22,1,1,1,111
14649,5,4,1417.29,4,3,3,433
14651,67,2,654.6,2,2,3,223
14652,77,1,114.18,2,1,1,211
14653,1,7,1947.55,4,4,4,444
14655,4,5,1930.15,4,3,4,434
14656,169,2,291.05,1,2,1,121
14657,18,5,838.27,3,3,3,333
14658,5,2,247.15,4,2,1,421
14659,9,12,2456.53,4,4,4,444
14660,87,2,285.74,2,2,1,221
14661,27,1,107.95,3,1,1,311
14662,29,4,771.17,3,3,3,333
14664,20,2,637.89,3,2,2,322
14665,61,7,1258.38,2,4,3,243
14666,24,1,195.25,3,1,1,311
14667,11,27,9231.2,4,4,4,444
14669,242,3,1269.99,1,3,3,133
14670,280,2,411.53,1,2,2,122
14672,235,2,765.55,1,2,3,123
14673,3,5,1736.4,4,3,4,434
14675,16,1,604.75,4,1,2,412
14676,31,8,2543.2400000000002,3,4,4,344
14679,372,1,-2.55,1,1,1,111
14680,25,23,26932.34,3,4,4,344
14681,71,3,498.95,2,3,2,232
14682,188,2,52.0,1,2,1,121
14684,26,5,1236.28,3,3,3,333
14687,107,1,628.38,2,1,2,212
14688,8,27,5107.38,4,4,4,444
14689,209,1,112.8,1,1,1,111
14690,44,3,358.61,3,3,2,332
14691,31,5,2114.33,3,3,4,334
14692,137,5,582.05,2,3,2,232
14693,265,1,172.9,1,1,1,111
14696,4,9,2070.97,4,4,4,444
14697,218,2,188.60999999999999,1,2,1,121
14698,2,5,1250.76,4,3,3,433
14699,214,1,109.13000000000001,1,1,1,111
14700,32,3,2235.3,3,3,4,334
14701,11,12,2486.2200000000003,4,4,4,444
14702,1,18,3250.64,4,4,4,444
14703,15,1,318.17,4,1,2,412
14704,11,9,1546.91,4,4,3,443
14705,199,1,179.0,1,1,1,111
14708,3,4,1096.67,4,3,3,433
14709,15,14,4911.14,4,4,4,444
14710,14,4,606.13,4,3,2,432
14711,10,12,2838.2,4,4,4,444
14712,29,3,917.07,3,3,3,333
14713,9,12,2664.2599999999998,4,4,4,444
14714,24,1,160.19,3,1,1,311
14715,25,4,867.38,3,3,3,333
14716,43,2,329.68,3,2,2,322
14719,2,6,1592.18,4,4,3,443
14720,6,3,663.81,4,3,3,433
14722,147,1,187.92000000000002,1,1,1,111
14723,10,6,1158.3,4,4,3,443
14725,25,1,718.08,3,1,3,313
14727,274,1,268.58,1,1,1,111
14729,374,1,313.49,1,1,2,112
14730,1,8,2005.06,4,4,4,444
14731,47,3,380.02,3,3,2,332
14732,8,10,2686.34,4,4,4,444
14733,9,15,9451.54,4,4,4,444
14735,4,34,5807.6900000000005,4,4,4,444
14737,4,3,1164.55,4,3,3,433
14738,39,9,1289.94,3,4,3,343
14739,2,8,3899.1,4,4,4,444
14740,191,4,1423.21,1,3,3,133
14741,12,6,1400.34,4,4,3,443
14744,16,9,1088.53,4,4,3,443
14745,113,6,1167.16,2,4,3,243
14747,248,2,294.3,1,2,2,122
14748,29,6,1311.79,3,4,3,343
14752,44,1,389.64,3,1,2,312
14753,87,1,563.15,2,1,2,212
14754,45,2,638.05,3,2,2,322
14755,10,12,4965.38,4,4,4,444
14756,15,1,738.96,4,1,3,413
14757,75,1,420.5,2,1,2,212
14758,145,4,1484.06,1,3,3,133
14759,5,3,1625.97,4,3,4,434
14760,294,2,53.8,1,2,1,121
14761,59,2,255.9,2,2,1,221
14762,264,1,300.52,1,1,2,112
14764,44,2,250.55,3,2,1,321
14765,29,3,254.11,3,3,1,331
14766,8,8,2423.07,4,4,4,444
14768,17,3,139.5,4,3,1,431
14769,3,10,10641.6,4,4,4,444
14770,232,2,876.42,1,2,3,123
14772,112,1,139.26,2,1,1,211
14775,58,3,1011.9,2,3,3,233
14776,51,13,2195.58,2,4,4,244
14777,4,2,-17.45,4,2,1,421
14778,127,2,730.86,2,2,3,223
14779,281,3,386.15,1,3,2,132
14780,55,2,447.68,2,2,2,222
14782,320,1,200.10000000000002,1,1,1,111
14784,26,2,289.99,3,2,1,321
14785,10,2,77.4,4,2,1,421
14788,7,2,679.4399999999999,4,2,3,423
14789,29,1,197.64,3,1,1,311
14790,17,4,745.06,4,3,3,433
14792,64,2,0.0,2,2,1,221
14793,4,2,214.14,4,2,1,421
14794,3,9,1272.11,4,4,3,443
14795,166,1,131.45000000000002,1,1,1,111
14796,1,27,7839.51,4,4,4,444
14798,53,3,173.74,2,3,1,231
14799,51,1,157.7,2,1,1,211
14800,48,16,4236.34,3,4,4,344
14801,61,1,193.14,2,1,1,211
14803,162,3,845.55,1,3,3,133
14804,9,1,353.27,4,1,2,412
14805,15,4,554.65,4,3,2,432
14806,75,1,193.39000000000001,2,1,1,211
14808,40,15,2175.37,3,4,4,344
14810,41,11,2087.88,3,4,4,344
14813,370,2,155.43,1,2,1,121
14815,37,2,778.5,3,2,3,323
14816,197,1,271.85,1,1,1,111
14817,200,2,1110.34,1,2,3,123
14818,74,3,657.8,2,3,3,233
14819,64,2,272.07,2,2,1,221
14820,21,4,507.29,3,3,2,332
14821,367,1,48.800000000000004,1,1,1,111
14823,180,3,321.43,1,3,2,132
14824,10,4,1127.71,4,3,3,433
14825,4,12,2226.91,4,4,4,444
14828,197,3,2139.76,1,3,4,134
14829,29,6,644.65,3,4,2,342
14830,53,1,197.13,2,1,1,211
14834,18,8,1698.35,3,4,4,344
14836,10,3,102.44999999999999,4,3,1,431
14837,90,5,1641.2,2,3,4,234
14840,268,1,62.85,1,1,1,111
14841,53,6,3295.76,2,4,4,244
14842,35,8,2456.8,3,4,4,344
14844,64,4,3189.81,2,3,4,234
14847,149,1,309.4,1,1,2,112
14849,22,28,7904.28,3,4,4,344
14850,312,2,278.15,1,2,1,121
14851,23,2,511.35,3,2,2,322
14852,58,6,2836.69,2,4,4,244
14853,9,3,463.05,4,3,2,432
14854,78,8,2749.89,2,4,4,244
14855,119,2,645.65,2,2,2,222
14856,36,3,1311.3799999999999,3,3,3,333
14857,60,3,1165.65,2,3,3,233
14859,13,5,1352.04,4,3,3,433
14860,9,2,168.62,4,2,1,421
14861,52,1,125.79,2,1,1,211
14862,26,2,841.1999999999999,3,2,3,323
14863,29,1,266.76,3,1,1,311
14865,7,2,52.2,4,2,1,421
14866,11,13,14197.45,4,4,4,444
14867,186,4,701.33,1,3,3,133
14868,3,9,2939.64,4,4,4,444
14869,4,3,721.95,4,3,3,433
14870,262,1,327.25,1,1,2,112
14871,3,4,522.38,4,3,2,432
14873,210,1,519.68,1,1,2,112
14875,9,5,1448.72,4,3,3,433
14878,13,9,1485.54,4,4,3,443
14880,77,3,706.19,2,3,3,233
14881,20,1,255.4,3,1,1,311
14882,27,2,589.7,3,2,2,322
14883,19,7,756.64,3,4,3,343
14885,132,1,765.3199999999999,2,1,3,213
14886,253,1,364.8,1,1,2,112
14887,79,1,1862.0,2,1,4,214
14888,207,1,369.2,1,1,2,112
14889,336,1,135.9,1,1,1,111
14890,254,1,125.65,1,1,1,111
14891,148,2,554.38,1,2,2,122
14893,10,2,1237.8500000000001,4,2,3,423
14894,85,1,655.75,2,1,3,213
14895,8,24,11020.26,4,4,4,444
14896,205,2,468.77000000000004,1,2,2,122
14897,8,4,1366.38,4,3,3,433
14898,23,8,1228.32,3,4,3,343
14901,11,10,1414.99,4,4,3,443
14902,21,2,314.11,3,2,2,322
14903,21,10,2744.48,3,4,4,344
14904,2,2,1025.44,4,2,3,423
14905,154,3,599.9,1,3,2,132
14907,3,10,3478.85,4,4,4,444
14908,74,1,277.8,2,1,1,211
14910,3,7,389.86,4,4,2,442
14911,1,248,132572.62,4,4,4,444
14912,17,3,841.52,4,3,3,433
14913,36,4,1227.43,3,3,3,333
14915,86,3,258.83,2,3,1,231
14916,71,5,1264.84,2,3,3,233
14918,116,2,1610.15,2,2,3,223
14920,213,2,977.77,1,2,3,123
14921,30,2,1316.07,3,2,3,323
14923,51,1,749.1,2,1,3,213
14924,246,1,310.05,1,1,2,112
14929,32,1,223.88,3,1,1,311
14930,109,3,2372.86,2,3,4,234
14931,5,6,964.6800000000001,4,4,3,443
14932,366,1,363.53,1,1,2,112
14934,73,3,1888.84,2,3,4,234
14935,297,1,1784.71,1,1,4,114
14936,9,9,8117.42,4,4,4,444
14937,57,4,1617.63,2,3,4,234
14944,30,14,5842.95,3,4,4,344
14946,14,1,100.9,4,1,1,411
14947,72,2,290.82,2,2,1,221
14948,23,7,1066.57,3,4,3,343
14950,9,2,361.25,4,2,2,422
14951,79,1,311.69,2,1,2,212
14952,46,15,7912.79,3,4,4,344
14953,25,1,289.82,3,1,1,311
14954,12,1,336.17,4,1,2,412
14957,253,1,58.49,1,1,1,111
14958,147,3,499.68,1,3,2,132
14959,59,5,684.97,2,3,3,233
14960,8,2,221.27,4,2,1,421
14961,11,12,7006.58,4,4,4,444
14962,271,1,126.7,1,1,1,111
14963,10,5,1487.8,4,3,3,433
14964,247,1,206.21,1,1,1,111
14965,96,2,599.0,2,2,2,222
14966,15,1,191.32,4,1,1,411
14967,50,1,463.8,3,1,2,312
14968,30,1,147.59,3,1,1,311
14970,68,4,1592.06,2,3,3,233
14971,35,3,1116.57,3,3,3,333
14972,128,1,114.77,2,1,1,211
14973,107,3,1314.45,2,3,3,233
14974,37,1,114.39,3,1,1,311
14975,57,1,279.94,2,1,1,211
14976,57,8,765.86,2,4,3,243
14978,72,5,1931.42,2,3,4,234
14981,246,1,102.12,1,1,1,111
14984,19,2,213.27,3,2,1,321
14985,198,2,296.75,1,2,2,122
14987,16,2,326.4,4,2,2,422
14988,212,1,334.54,1,1,2,112
14995,39,2,233.23000000000002,3,2,1,321
14997,46,4,540.98,3,3,2,332
14998,170,2,429.87,1,2,2,122
15000,48,1,490.52,3,1,2,312
15002,116,4,1641.76,2,3,4,234
15004,147,1,1246.32,1,1,3,113
15005,16,35,6180.49,4,4,4,444
15006,51,1,502.09,2,1,2,212
15007,159,1,156.91,1,1,1,111
15009,12,3,1261.78,4,3,3,433
15010,36,1,308.94,3,1,2,312
15012,54,2,423.04,2,2,2,222
15014,43,2,260.17,3,2,1,321
15016,173,1,170.04,1,1,1,111
15017,34,1,125.58,3,1,1,311
15018,39,4,456.26,3,3,2,332
15019,267,1,266.0,1,1,1,111
15021,9,13,1872.28,4,4,4,444
15022,12,4,905.04,4,3,3,433
15023,3,12,6763.16,4,4,4,444
15024,10,10,1661.33,4,4,4,444
15025,33,1,377.01,3,1,2,312
15026,80,3,469.0,2,3,2,232
15027,31,6,1051.95,3,4,3,343
15028,8,4,627.13,4,3,2,432
15030,72,2,518.28,2,2,2,222
15031,4,4,668.14,4,3,3,433
15032,256,5,4464.1,1,3,4,134
15033,5,11,2571.02,4,4,4,444
15034,16,11,4277.66,4,4,4,444
15035,90,1,252.73000000000002,2,1,1,211
15036,72,3,465.55,2,3,2,232
15038,43,7,665.59,3,4,3,343
15039,10,52,19786.44,4,4,4,444
15041,170,1,180.35,1,1,1,111
15042,199,1,135.93,1,1,1,111
15043,31,1,537.0,3,1,2,312
15044,19,22,7629.38,3,4,4,344
15045,152,3,633.66,1,3,2,132
15046,9,16,5064.01,4,4,4,444
15047,270,1,343.62,1,1,2,112
15048,65,5,380.57,2,3,2,232
15049,274,1,121.17000000000002,1,1,1,111
15050,25,5,1727.17,3,3,4,334
15051,23,3,1391.61,3,3,3,333
15052,319,1,215.78,1,1,1,111
15053,5,3,697.79,4,3,3,433
15054,12,2,302.1,4,2,2,422
15057,275,2,1489.5,1,2,3,123
15058,25,11,2124.9900000000002,3,4,4,344
15059,41,11,1325.82,3,4,3,343
15060,8,4,303.09,4,3,2,432
15061,4,55,54228.74,4,4,4,444
15062,71,4,987.86,2,3,3,233
15063,213,1,370.79999999999995,1,1,2,112
15065,38,6,3135.98,3,4,4,344
15066,32,2,760.59,3,2,3,323
15067,78,3,1744.76,2,3,4,234
15068,46,2,553.36,3,2,2,322
15069,179,1,1109.53,1,1,3,113
15070,373,1,106.2,1,1,1,111
15071,94,2,982.07,2,2,3,223
15073,10,4,612.43,4,3,2,432
15074,105,1,748.87,2,1,3,213
15075,78,1,773.03,2,1,3,213
15076,173,1,880.85,1,1,3,113
15078,7,38,9623.35,4,4,4,444
15079,213,5,893.66,1,3,3,133
15081,22,6,487.35,3,4,2,342
15083,257,1,88.2,1,1,1,111
15087,282,1,306.94,1,1,2,112
15088,21,3,1140.27,3,3,3,333
15089,10,6,2420.84,4,4,4,444
15090,308,1,381.32,1,1,2,112
15091,54,2,476.96,2,2,2,222
15092,215,2,457.81,1,2,2,122
15093,18,9,4410.14,3,4,4,344
15095,104,5,1364.7,2,3,3,233
15096,43,1,219.39000000000001,3,1,1,311
15097,4,1,248.08,4,1,1,411
15098,182,5,649.5,1,3,3,133
15099,84,1,410.48,2,1,2,212
15100,330,6,635.1,1,4,2,142
15101,9,3,310.03,4,3,2,432
15103,31,2,703.36,3,2,3,323
15104,167,3,1002.54,1,3,3,133
15105,18,7,2298.93,3,4,4,344
15106,18,7,1407.73,3,4,3,343
15107,311,8,247.66,1,4,1,141
15108,142,5,1291.75,2,3,3,233
15109,241,2,463.75,1,2,2,122
15110,24,7,970.25,3,4,3,343
15111,29,3,1567.48,3,3,3,333
15113,10,4,3439.41,4,3,4,434
15114,30,10,2760.56,3,4,4,344
15115,18,1,340.11,3,1,2,312
15116,18,4,1352.75,3,3,3,333
15117,15,6,1550.13,4,4,3,443
15118,134,1,244.8,2,1,1,211
15119,246,1,266.4,1,1,1,111
15120,130,2,343.82,2,2,2,222
15121,50,2,457.72,3,2,2,322
15122,85,6,1612.13,2,4,4,244
15123,7,2,2199.31,4,2,4,424
15124,23,2,184.19,3,2,1,321
15125,25,23,11117.05,3,4,4,344
15127,66,1,406.53,2,1,2,212
15128,60,8,1419.54,2,4,3,243
15129,50,11,3447.4,3,4,4,344
15130,170,1,330.11,1,1,2,112
15132,18,5,977.9300000000001,3,3,3,333
15133,128,3,982.42,2,3,3,233
15134,15,8,1387.99,4,4,3,443
15135,233,2,127.15,1,2,1,121
15136,3,5,1282.45,4,3,3,433
15139,240,2,178.96,1,2,1,121
15140,52,8,2350.0,2,4,4,244
15142,46,1,498.74,3,1,2,312
15143,226,1,259.45,1,1,1,111
15144,8,18,6530.04,4,4,4,444
15145,4,4,1194.73,4,3,3,433
15146,165,3,1313.66,1,3,3,133
15147,219,2,608.65,1,2,2,122
15148,11,1,301.29,4,1,2,412
15149,134,1,520.8000000000001,2,1,2,212
15150,17,11,5303.97,4,4,4,444
15152,10,16,4684.24,4,4,4,444
15153,31,1,329.25,3,1,2,312
15154,74,2,240.27,2,2,1,221
15156,1,3,961.49,4,3,3,433
15157,4,5,1869.5,4,3,4,434
15158,45,1,401.40000000000003,3,1,2,312
15159,2,34,18573.68,4,4,4,444
15160,357,1,158.16,1,1,1,111
15163,18,2,304.47,3,2,2,322
15164,69,3,843.05,2,3,3,233
15165,373,1,487.75,1,1,2,112
15167,321,1,163.0,1,1,1,111
15168,26,1,106.56,3,1,1,311
15171,325,2,1034.5,1,2,3,123
15172,9,5,1624.05,4,3,4,434
15174,323,1,135.75,1,1,1,111
15175,72,1,224.14,2,1,1,211
15178,260,1,40.5,1,1,1,111
15179,18,7,2186.2,3,4,4,344
15180,367,1,87.5,1,1,1,111
15181,66,5,680.28,2,3,3,233
15182,154,2,622.85,1,2,2,122
15184,29,2,406.76,3,2,2,322
15185,70,1,310.62,2,1,2,212
15186,14,2,411.41,4,2,2,422
15187,2,18,4670.08,4,4,4,444
15189,1,53,15802.14,4,4,4,444
15192,120,3,1044.32,2,3,3,233
15193,61,1,499.32,2,1,2,212
15194,3,22,7521.17,4,4,4,444
15195,3,1,3861.0,4,1,4,414
15197,9,5,656.44,4,3,3,433
15198,92,2,193.64,2,2,1,221
15199,59,4,1268.7,2,3,3,233
